user_id,tweet
1331291902851866626,ESTOY LLORANDOOOOOOOO 
1331291897286057984,@Herz610 Las abejas de este país
1331291886837968898,@juanchosky Que gran respuesta
1331291881351876610,@danielhenaoga Si medas un beso
1331291877908340741,"#AEstaHora | Acompaño radicación de adhesión departamento @gobertolima a la @RapEjeCafetero, ante la Comisión de Or… "
1331291868848590852,"@IvanDuque Algunos arquitectos en @upbcolombia hemos trabajo tesis, de realizar refugios transitorios  a vivienda p… "
1331291868005605379,@ClaudiaLopez la aplica y le funciona por qué a vos no! 🤣 
1331291866546008067,@kellyvlb01 Que pasoooo
1331291861718282247,Vergüenza deberíamos sentir de tener un politiquero como @petrogustavo 
1331291859516334084,Consegui las converse negras super baratas 🙃
1331291854210539520,@sajhle @LeMamerte Hajajajajajajajaja pa vivir esta Mierda que vive Colombia
1331291851555565570,Cuando te alegras que a quien amas sigue cuidándose y cuidando a los suyos. 🙏🏻😘@AdolRodriguezI 
1331291846425899013,@Burgosdue @_NoSoySerio Si porque Sucre es muy boleta.
1331291835663228928,😍😍 Enamorado de mi BB😍😍......👨‍👦👨‍👦 #amorpadrehijo #siempreserasmibebe en Hayuelos Centro Comercial 
1331291825831890945,"@Hollmanibanezp @ClaudiaLopez Pero a ,AUV,si le pueden decir: asesino,paraco,genocida?"
1331291820748386305,@LeMamerte Falla por compresión y cortante.
1331291816994463751,"@uncalvopeinado @JS_RamirezMD @ffrey42 @andreyhorta1 Ahí esta, no necesito que crea en mis palabras, no busco su ac… "
1331291810057097220,Me da tembladera de las ganas de putear a esa señora.
1331291808035377155,@Mary110871 De todas maneras te estaré esperando
1331291795582574596,MI HIJO ESTÁ NOMINADO A 3 GRAMMYS AMZKWMAJXKSMA HARRY ESTOY TAN ORGULLOSA.
1331291789379170304,"Compas, mis párpados pesan mucho"
1331291783859466248,@CarlosAndresEA Por el momento no
1331291782311792640,"@gabrielgaviri11 @petrogustavo No nota en sus argumentos el gran parecido con los uribistas.A propósito, no lo soy."
1331291768965505025,Las amo con mi vida😍 
1331291755854041102,@pormillano Si ya lo he vivido cuando visite a mi familia ruta Bogotá /Sincelejo
1331291753291321354,Hoy os compartimos una exposición en homenaje a los fallecidos por COVID #TuMemoriaHabitaEnMí en donde #Trigraphis… 
1331291750980259845,ojoojo con mirarme a la boca mientras me hablas.😅
1331291713604816898,@mutu_rock Mil gracias... amén.
1331291710438174723,Dos parciales y saleeeeee pa pinturaaaaaaa 😅chaooooo papá 🎊🎉🎊🎉
1331291700321464323,@quiquegaldeano Bien por tu señora madre ... me la saludas !!!
1331291694432727042,@KarinaLlanosT @AsambleaAtlco @GonzaloBaute @diplourdeslopez @estefanogdzg @WelMendoza @BQSantiagoarias… 
1331291688887857154,Muy cierto 💝 
1331291680247582721,"La Derecha, genera empleo, crea empresa, paga impuestos, empuja el país, mueve la economía; debe ser por eso que la… "
1331291648630906881,@Picristhian1 @DanGamboaB @JuanElHincapie Jajajaja con la precisión de un Ferrari 🤣🤣🤣 
1331291630427627521,no conocen más canciones que Bichota o qué
1331291628066250755,"A sus 58 años, falleció la actriz María Eugenia Parra. Así lo confirmó la Sociedad de Actores (@ActoresSCG).Su de… "
1331291621284073475,🆘RTJunto a 21 emprendimientos decidimos unirnos para ayudar a SAI Y Chocó con una rifa.🌟El 100% de los fondos re… 
1331291611226103809,@Mariapodos2 Uy parce... que mal eso... como no me van a querer..? No la loca sino la gordita no se baja de mi pech… 
1331291605312135169,#RevocatoriaClaudiaLopez... ASÍ ES AMIGA. TODO CORAZÓN ♥. FELIZ TARDE. ♥ 🤗 ♥️  https://t.co/8qc53zmf0Q
1331291602946568192,Bueno y ese montón de seguidores en Instagram  ¡Yo no vendo Popper!
1331291597674319872,𝐻𝑎𝑦 𝑝𝑒𝑟𝑠𝑜𝑛𝑎𝑠 𝑞𝑢𝑒 𝑠𝑜𝑛 𝑙𝑢𝑔𝑎𝑟𝑒𝑠 𝑓𝑎𝑣𝑜𝑟𝑖𝑡𝑜𝑠.
1331291572764336129,Abro puertas que alguien me cerró...y no busco más sentido a mi dolor...desde cuando te estaré esperando... te he b… 
1331291559724261376,¡Que delicia de subidas alrededor de Bogotá! en Cerro de Guadalupe 
1331291556092014594,@withoutsgh Xq si 😡
1331291529655312384,Tomémonos un tinto con un #pandeyuca #espresso #tinto #krishnaelios #barakaancestral #baraka en Baraka Ancestral 
1331291523309301771,A ustedes no les da ganas de ir a mid todos los findes? 🤔🤔🤔🤔🤔
1331291508255944708,"Eso de calificar 20 profesores en cada materia, no vaaaa!"
1331291508029485061,"#GraciasAlAcuerdo Los índices de homicidios, de secuestros y de desplazados forzados disminuyeron drásticamente p… "
1331291490488881163,¿Dónde va uno cuando siente soledad ? 👁👄👁
1331291470284906498,"💥Cordial saludo!✔️Te invito a suscribirte COMPLETAMENTE GRATIS a mi curso ""10 Claves Para Una Comunicación Exitosa… "
1331291455860649985,"@CathyJuvinao @ClaudiaLopez Q drama.... Ps no lo apoye y listo, desmarquese y unase al fajardo o amarulando a quien… "
1331291454229123084,@oracion_milagro Amén 🙏
1331291439846858754,Esto de que el sol pegue directamente en mi cuarto durante la tarde no me está saliendo rentable!🤣 Es que si le die… 
1331291434947850240,"Una vez le pedí un Jean para el colegio y me preguntó que si mi papá no estaba trabajando, obvio no me lo dio el je… "
1331291428442558467,@jcardona2 @cataboc Visibilizar el dolor de la manera como lo hace el nefasto @petrogustavo es revitalizar y genera… 
1331291422507544577,"La vida se te escapa día tras días, hora tras horas, ya aprovechaste tus minutos y segundos de hoy?."
1331291420787843073,F.A.C KIJANA le está invitando a una reunión de Zoom programada.Tema: PRE-ENCUENTRO DE JÓVENES ÉTNICOS DE BOSAHo… 
1331291414601273344,"@ElSantaGil Ya veremos, todavía está muy cruda la cosa. Por lo que he visto barajado, es el que más me convence de los que tienen opción."
1331291413481476097,"La JEP es mucho más seria , porque no depende de la CSJ, sino que es un tribunal de la misma talla. Nada que ver co… "
1331291411594031108,"Legalizó la situación de muchos paramilitares y dejó a otros en libertad, incluso siendo grandes jefes, como es el… "
1331291409522024449,"Además, cómo puede afirmar que JyP era más serio si dependía de ciertos magistrados implicados en el Cartel de la T… "
1331291405751349248,"Un perreo sin luz, aquí se guaya sin luz 🙌🏽🔥🔥 #LaLuz"
1331291398604267526,@kevincl28 @sibaritamayor @jomacar19 @juanMpalacioss @EstebanMerchan7 @Maluprabo @reaImaIpa4ever @Dulcinela0907… 
1331291363015536647,"Es bien probable que la ilusión de que @agaviriau lidere el país no sea posible; pero tenerlo a él, como un faro ét… "
1331291359358169092,@MarcianaPunk Eso se llama evolución.
1331291358678626305,@RevistaSemana El no necesita que lo difamen.por sus hechos los conocereis
1331291343369494536,"Lo único bueno del tapabocas es que cuando voy caminando por la calle, riéndome sola la gente no me ve como loca!"
1331291325300436993,@PiIlobuenagente Yo borro el chat todos los días 🙊
1331291314734968856,@kellymolinajime @GalloMatrix @llella14 Escúchanos Señor 🙏🏻
1331291310985252868,"@Auresantamaria Mmmmmmm, No, hay algo por ahí que se llama sarcasmo"
1331291301250289666,Uy si🤤 
1331291292425461761,@PVelasquezRoa @SANTAMARIAURIBE @samuelangel Los pasos para desarrollarla ?Formularios?
1331291284078800896,"Ella lo tiene claro, @ClaudiaLopez, es comandante de la policía municipal y la directa responsable de los desmanes… "
1331291279309873154,"La mejor mañana de todas! Me siento como @delgadomaite, perfecta! 🌟 "
1331291277145542664,@CarlosFGalan @Daniel85662037 @ClaudiaLopez Pues obvio q Uds son solidarios entre Uds mismos!! 
1331291274561851394,Y que se agarren porque van a llegar más Benedettis...no tomo para emborracharme pero un triunfo de Petro me embria… 
1331291259953164291,Las historias de Twitter me han dado la facilidad de bloquear un montón de cuentas de pajizos que no quiero que me sigan
1331291251921063940,"Luego De Hacer Los Mil Y Un Autos, .... Puedo Ser Feliz 🤩"
1331291244887158784,"A mi me dice "" have a nice day "" y mi cerebro enseguida se pone tipo:""No"""
1331291237056466947,Inscripciones aquí➡️:  contar con profesionales del deporte altamente capacitados🙌🏻!#SiempreDeporte
1331291234913165312,📚Junto con las @Unidades_UTS queremos invitar a toda la comunidad InderSantander para que se inscriban y participen… 
1331291209415921666,¿Se pondrán la vacuna de la Covid-19?
1331291187458809862,#GraciasAlAcuerdo 4 años después 
1331291176947879938,"Justicia es lo que se espera, acciones. "
1331291172627689477,"@RojoSinCensura Acaso por estar quejándose cómo novia reciendejada, Tulio iba a echar a JCR. Por favor Tulio es el… "
1331291151253581824,@adolfolg3 ¡Eso es cierto!
1331291149835907073,Yo si me quiero mucho 
1331291131213189125,@AngelaS06357674 @OSCARFERREIRAP1 @CeDemocratico Muy acorde contigo
1331291113014124544,No puedo escuchar contigo de ángeles bendecidos porque ya quiero beber. 🤦🏽
1331291095100137472,Ropa de Bazar FT Ed MaverickPreview Cover...Edición: @camilo_garcia7 en Hacienda la Pradera 
1331291093313466373,La Paz 🕊️ es una oportunidad para cerrar un mal capítulo en nuestra historia.Una oportunidad para el avance y la r… 
1331291088506789897,@nicolasAmon Jajajajaaja
1331291085063196676,@MarlonMarlonx1 @feralvarado02 @NelsonOrtega21 @sugeridor Digo que Ecuador es un ASCO.
1331291082429181959,"Dios que emoción, están nominados estoy muy feliz, felicidades chicos los amo 💜💜💜💜💜💜💜@BTS_twt "
1331291069733105664,"“No te pedimos que limpies la playa, solo te pedimos que no la ensucies”Aplica para parques, calles, canales, and… "
1331291066566381573,@JuanUrregoR @MinSaludCol Este gobierno es un chiste. Por qué no se toma en serio su trabajo. Así fue hace unos día… 
1331291064905424899,Acaba de publicar una foto en Norte De Bogota 
1331291064624406537,"@diplourdeslopez @AsambleaAtlco Honorable Diputada, gracias por la confianza. Cuente conmigo para seguir trabajando por los atlanticenses."
1331291055937949700,Desde la comuna 6 de Neiva #TrabajoPorElHuila dando a conocer la gestión a nuestras comunidades 
1331291055115948042,Y ahí que? 
1331291044604948482,@vrp0_ Ay amiga todavía tengo recuerdos perturbadores JAAJAJAJAAJAJAAJA
1331291034639331329,Atención #Medellín 🛑👇🏻 
1331291030570856453,"@AlvaroUribeVel No, ese virus dijeron que era de por vida. Por eso fue que se casó.Ah! perdón pensé que hablábamos… "
1331291030243725323,Tan lindas y tan desgraciadas.
1331291022014509062,@elmechu Desde su balcón derecha abajo en el piso 3 .. al lado de la terraza del BBQ donde hay una trotadora en el balcón!! Jajajajja
1331291009351880705,Una vez que el director de Fedegan y Uribe comenzaron a atacar a los profesores agremiados en Fecode comenzaron los… 
1331291003140104200,"No desvíen el tema, ustedes tratan de tapar la gran mentira de @ClaudiaLopez sobre la construcción de transmilenio… "
1331290996915757057,@sinisterra111 Yo quiero.
1331290986241200130,PAULINA DE BLANCO....MEDÁSCULO Y MARICONCEPCION.... 
1331290975151517696,@fechabe @Dexkontrol1946 @JoseGonzalezS5 @AlvaroUribeVel Por 20.000 pesos diarios defienden al narcotráficante Álva… 
1331290968654548992,"@CerrejonCol Y la abundancia de tigrillos, venados y muchos otros animales silvestres en su cadena de alimentacíon.… "
1331290948790341637,Pero que día tan eternooo!
1331290939609010176,@BTS_twt  LO LOGRARON MIS BEBÉS 😭😭😭😭😭 NO ME TOIQENF
1331290936257744905,@_asawin_ Me vengo enterando
1331290916972339204,@Fito109 @anamilenaupegui @GabrielSpringe5 @Vivi_Bol La que implica permitir crecer cultivos ilícitos de 60.000has… 
1331290907367403524,@angelamrobledo @IvanDuque ¿Y las troncales de TranMilenio de @ClaudiaLopez nos son también una vergüenza? ¡Silencio total!
1331290903777075202,"Como el paraco, que al otro día de dar positivo ya se había curado haha "
1331290902082543620,@SerpenIllus Tiene cierta humanidad!
1331290878477021184,Aber enviando abrazo 
1331290874286911496,"Siempre he tenido una facilidad para ganarme mantecos, eso va en los genes. 💅🏻"
1331290873603223556,"@petrogustavo Viejo, cancele. ¡A lo bien!"
1331290861959852036,@florezacosta_ @davidcancino @Danisandovalp ¿Se viene nuevo hilo de Young Peñalosa?
1331290849402118155,"@dianitabass @Diegocoffes Empecemos por lo más básico: Se entiende por Estado, la organización humana que abarca… "
1331290837553197056,"INDIGNATE es que  los influencers, activistas, periodistas, candidatos  presidencia, senadores, nos quieren hacer c… "
1331290835695136768,@Joselitomocoso3 Le sirve una traumatica? 😁
1331290830531915777,@rodriguezgeney El día de la inmaculada Concepción es el 8 Julio
1331290818674642948,CENTRO COMERCIAL TU PLAZA SOLEDADCON LA PRESENCIA DE TIENDAS D1.Es un centro comercial de conveniencia estratégic… 
1331290816321626114,Tengo ganas de ti.🤤
1331290798957146117,Jajajaja no la tiene ni que buscar 🤣🤣🤣 
1331290796381921285,Hoy recibo un voto de confianza de la Asamblea Departamental para seguir siendo Secretario General en la vigencia 2… 
1331290787544506368,Desde la comuna 3 de Neiva #TrabajoPorElHuila dando a conocer la gestión a nuestras comunidades 
1331290775536209922,La ley en Colombia define la propiedad como el dominio que se tiene sobre un inmueble o un bien que hayamos adquiri… 
1331290772595990528,DIOOOOS SU PRIMERA NOMINACION DIOS DIOS LA VAN A ROMPEEER 
1331290771983650818,@MariaFdaCabal @paxflamingo Totalmente.hay que analizar cuántos votos obtuvo su movimiento en las últimas elecciones en Antioquia
1331290769722839042,Aprender a programar software desde muy joven es cambiar de consumidor de tecnología a creador pructivo.#jóvenes… 
1331290763179814931,Me dolió en el alma 💔😭
1331290750018084864,@joisreyes2311 A todas las personas que deseen aprender.😁
1331290738961903619,"Acaba de publicar una foto en Medellín, Antioquia "
1331290728878792707,Fer sigue llrosndo ayuda
1331290726089494530,"Ecuador nos está tomando ventaja ya en todo, que vergüenza el fútbol colombiano "
1331290716039942146,@CanalAco @soylatiaines De acuerdo.
1331290702257545217,le faltó fueeee pero nadaaaaaaaaa 🤦🏽‍♂️😂 pero qué bien se siente tener las probabilidades a favor!!!📉… 
1331290698151288833,"#GraciasAlAcuerdo Gracias Presidente @JuanManSantos por su liderazgo y compromiso con una #colombia más justa, equi… "
1331290690358304769,78' Amarilla para Nicol Camacho.Real Santander 1-1 DIMFI#UnSueñoReal 💙⚽
1331290675787096067,"Hace 6 años ,de estas fotos.Mi tbt adelantado,toda una belleza en estas fotos, como siempre hehe ,parecía una prin… "
1331290654736084994,@DanielSanin Nació marica??? Ahora todo tiene sentido. A ver qué piensa la marica cuando sea anciana!
1331290629880614919,"@javimartinagar Javier es complicado entrar al evento, nada ágil. Verificaciones, logeo, varias pantallas y hasta d… "
1331290621865304064,@AdrianMagnoli @CONMEBOL @FCFSeleccionCol Bueno estimado profesor me da igual sinse la llevan de aca o no pero no h… 
1331290608967819265,"✝️ Doy gracias a Dios por regalarme la bendición y el regalo de ser tu madre, nunca pensé que la vida podía traerme… "
1331290606660935682,🎵🎶si eres pa' mi la vida me pondrá a tus pies🎵🎶
1331290602621833219,"Re confirmado, no es el sexo, es la persona..."
1331290590307381251,JAJAJAJAJAJAJAJ 
1331290583323840512,"@sergio_fajardo Ud siempre ha estado bajo el yugo del GEA, así q es claro q Ud es lo mismo, de la misma ralea... Aq… "
1331290580790497283,@Vivi_Bol Monterrubio Magdalena mi pueblo
1331290518370848780,Golpe de estado !!!
1331290509617344515,"#SomosSepal Trabajamos para presentar a #PastoLaGranCapital con espíritu navideño.  Disfruta en esta #Navidad, con… "
1331290503829131266,@vrp0_ Pues que te dijera yo ome
1331290497806110721,@pxuuu_ Perdóneme la vida :(
1331290497013444624,Mensajes subliminales de mi mama😐 
1331290479045074945,"@AndresF_Parra No señor jajaja cuando se vea sufriendo búsquese uno, o dos 😂"
1331290477283389444,@sibaritamayor De acuerdo ☝️
1331290461793816576,@VickyDavilaH así como hace drama que la maltratan y demás show mediático debería hacer algo para ayudar a… 
1331290451442274304,Gran palabra. HIPOCRITAS 
1331290442562985990,@juancm60 @MariaIn44223206 @JoseWilsonCaon2 @PEDROPE52538638 @AlvaroUribeVel Santos el que dijo uribe.😂😂😂😂😂
1331290439685713920,#LaCalidadNosUne | El programa de @myp_oficial está preparado para recibir la visita de pares académicos de Acredit… 
1331290420819734529,Contenido de 1a. 
1331290411248259075,Interesante y muy productiva la jornada de hoy en el V Encuentro de Jóvenes de la Alianza del Pacífico.… 
1331290381787533313,@maffenovoa Me ilusionaron
1331290380223078400,Todo listo... día de velitas con mi hijito... estoy que me estallo de la felicidad...
1331290372044107776,"HARRY Y BANGTAN ESTÁN NOMINADOSJUEPUTA, QUE GRAN DÍA PARA ESTAR VIVA"
1331290331518734336,Jajajajaja vio😂 
1331290319246290947,Hoy #YoApoyoAlClero porque conozco el amor de la vocación de muchos buenos sacerdotes y porque el Señor se sigue va… 
1331290303362441219,"@JeissonfVera @NoticiasRCN Definitivamente RCN líder en noticias y líder en opinión, noticias Caracol sigue su ruta… "
1331290283783446529,@MarianaBeltranC De frente se deben ver las aureolas!! Que posaderas!!
1331290270617497609,"@JIPenC @MigueVargasM 9. Según gerente de aquella época, a distrito ingresarían 76 mil mlls más producto de ese acu… "
1331290258626007048,"@LeMamerte Fallaron los estribos, por eso se abrieron las varillas mas exteriores, es una falla por compresión, por… "
1331290235519574022,"@yasmincnunez @HeLeNaBuckarctt Los medios se creen con tanto poder,que ignoran la corte suprema"
1331290231589523462,Este siglo apenas comenzando 😑 puro humo... 
1331290226803740672,@BaccioloFer Hola ubicada en Álamos Norte en mi perfil está mi número podrías escribirme
1331290215479189504,"@mivepao_9 @zonacero @jaimepumarejo Eso es en Cartagena baby, Jaime Pumarejo no tiene nada que ver ahí."
1331290196248293378,Es un gusto para nosotros poder ayudarlos a conectar con el exterior y hacer realidad sus sueños. 
1331290169115283457,@ssaledz0210 Con ese tweet me sacó corriendo 😞
1331290160844185607,@AndresOspinaF Has el hp grupo y busca el bote
1331290155567734790,"Ser cule' bien con la gente, desafortunadamente no garantiza que lo vayan a ser contigo 😪😪"
1331290147464351747,@j_qo12 Copio😳
1331290147019747337,Mi vida es como una carrera continua donde encuentro valles y montes donde encuentro gente que me desanima y gente… 
1331290145816014848,@feralvarado02 @NelsonOrtega21 @sugeridor Jajajajajajajajajaj LIGA EQUIPO DE MIERDA
1331290120683745286,Esto si es el colmo 
1331290087703916546,DOSHARRY STYLES TIENE DOS NOMINACIONES
1331290076513509376,@jmusicoviolin Una cuchura.
1331290069110546433,Que cosa más cierta. 
1331290043365908481,"Descarados es un piropo, no sean hijueputas. "
1331290026911559682,Es una saga de mafiosos. 
1331290024021725195,"Se les está diciendo, advirtiendo  y soldado advertido .... "
1331290020184010755,"5. Determinar un plan de acción ágil. ¿A dónde quiero llegar?, ¿dónde estoy y cómo voy a llegar allá?. Un plan basa… "
1331290017940058113,"4. Buscar espacio de inspiración porque esta es una crisis global, abrir un poco más la mente, benchmark, seguir a… "
1331290015687733252,"@TauroFC @ivananderson24 Mi Muchacho . Dios te bendiga en familia, que cumpla muchos Años Más. Te Quiero Mucho..🙏🙏👪💚✊🙏💚"
1331289999103438854,Miren lo que pasa en.venezuela el comunismo 
1331289982934405126,JUEPUTA DOS NOMINACIONES
1331289979440537611,"ESE SOY YO.....AUNQUE HAY UNA QUE OTRA METIDA DE PATA EN LA SEMÁNTICA.,.....MEA CULPA.... "
1331289972419268612,@CervezaAguila Sean serios @CervezaAguila
1331289963602829313,Que tipo tan mamaguevo y me perdonan mi francés 
1331289961702846464,3. Desarrollar escenarios con múltiples versiones de lo que puede pasar en diferentes escalas de tiempo 
1331289942518083589,@NeliettFortoul Más lindo de bebé😍
1331289934045605893,@d_aandrea5 Hola hermosa 😘❤️
1331289924277047296,Que así sea!! 
1331289915737436161,"Acaba de publicar una foto en Cartagena De Indias, Colombia "
1331289901074182146,"Comenté en el post de una tienda para saber el precio de una blusa y me respondieron: ""escríbeme"", escríbeme tu a mi wtf 🤦🏻‍♀️"
1331289899530596353,A veces el frío me recuerda estar comiendo onces en los pasillos helados del colegio porque no podíamos pasar el descanso en los salones.
1331289898553380868,2. Entrar un nuevo paradigma: crisis-complejidad-resiliencia cómo  podemos adaptarnos y ser ágiles en un entorno dí… 
1331289891188203520,La fotografía visible donde vemos sólo una foto y no 
1331289879913828358,"@RebelionPolombi @PGN_COL @PoliciaBogota Hola buenas tardes, para este tipo de solicitudes debes comunicarte con la… "
1331289878491967489,@forerolas @allsadte Jajajajajajajajaja yo los ame 😳😅😅😅🤣🤣🤣
1331289873790226433,"Los Ediles realizan un #TrabajoPorElHuila excepcional, son los que conocen los problemas de la comunidad de cerca… "
1331289858439000064,@BellaCiao2040 @Futbool_Fotos Trata de ilustrarte un poco más. 
1331289853183610882,@AsoDeporCali Vamosss muchachos con todo. 🙏🙏🙏👪💚✊
1331289847491944449,"@RebelionPolombi @AlcaldiadeBosa @PoliciaBogota Hola buenas tardes, para este tipo de solicitudes debes comunicarte… "
1331289835374522377,"@rcnradio @fecode eso esta bien, no nos amedrenta ni nos ofende les recuerdo que el  URIBISMO somos mas del 80% de… "
1331289826684006402,"Del SHOCK a la acción en seis pasos, Julio José Prado. Presiente de @asobancos 👇🏻1. Comenzar con una visión reali… "
1331289821487173636,Acaba de publicar una foto en XER Marketing 
1331289815661350917,Quiero lentejas 🥺
1331289807042043907,"@ElSantaGil Ni en Vargas Llegas, Fajardo y Petro. Ni en el que tire el Partido Conservador ni los candidatos sin opción."
1331289795935547400,@GustavoBolivar Muy bien.
1331289747843665920,El mismo ventrículo con otro títere 
1331289747743002625,Seis pasos para tener un plan ágil de respuesta para pasar del shock a ala acción 👇🏻 
1331289746291699722,@florezacosta_ Teamo bebé.
1331289728621142018,Quisiera vivir en un lugar bien frio pata vestirme como el puto Thommy Shelby
1331289724565270530,"@CathyJuvinao El mensaje está herrado, ambos son culpables, la diferencia es q cuando es Petro, ahí si son culpable… "
1331289723512434691,"@Mara_mia2 @fecode @Nelsonalarcon74 Ud amañadito comiendo hechando? Con marchas pendejas no va ha adelgazar ,vaya a… "
1331289705271463938,@Jennyrubioo Mi triste realidad
1331289703589564417,"""Las #ZonasFuturo tienen como objetivo la disrupción de economías ilícitas, el fortalecimiento de la presencia inst… "
1331289697084203012,"@PartidoMIRA Mantener una comunicación con la comunidad es importante para realizar una gestión acorde a las necesidades, #TrabajoPorElHuila"
1331289691392528391,@CamiloRomero @ClaudiaLopez Huy señor usted q noticias fue las q siguio o q fue lo q le contaron. Xq le digo esta r… 
1331289680416038912,Qué esto desate polémica y que sea noticia es una prueba más de que efectivamente estamos en la generación de crist… 
1331289672589389824,"@RebelionPolombi @Alcaldiakennedy Hola buenas tardes, para este tipo de solicitudes debes comunicarte con la @Uaesp… "
1331289672086073346,Abrimos hilo sobre los principales apuntes de ahórmanos Millán en el conversatorio “Impulsando nuevos modelos de ne… 
1331289664393764871,"El mundo cambia sin finalTu sigues siendo, sin igualLa moda y el tiempo pasaráHay alguien que nunca cambiará E… "
1331289644407926787,"@RebelionPolombi Hola buenas tardes, para este tipo de solicitudes debes comunicarte con la @Uaesp. Si tienes dudas… "
1331289635046240257,@SiendoLuz25 Amén 🙏🙏🙏
1331289624015212547,@ARZAHE1 @karina1quintero @MarielaAlvear @IrisMargothDaMi @patry0806 @BonfanteMaria @yollimar35 @Janelucruz… 
1331289616243191811,"@RebelionPolombi Hola buenas tardes, para este tipo de solicitudes debes comunicarte con la @Uaesp. Si tienes dudas… "
1331289603614142464,"@FisicoImpuro 🤡🤡🤡🤡🤡🤡🤡🤡🤡Todos son peñalosistas en la lógica del Petrismo, hasta su mismo dios. "
1331289593950429187,"@Americaenlared No nos engañemos, no está ni el juego, ni la táctica, ni el ambiente, ni la moral de campeones, Tul… "
1331289591643590656,@Sergioclavijo54 Jajajajaja....mejor que aumentes las comidas pero con menor ración.
1331289590406275073,Jajajaja 
1331289589512810499,"@RebelionPolombi Hola buenas tardes, para este tipo de solicitudes debes comunicarte con la @Uaesp. Si tienes dudas… "
1331289585532489735,10 días lleva @ClaroTeAyuda sin darme el servicio por el que ya pagué...vamos contando @sicsuper 
1331289581577187330,@brunotambu20 Amén 🙏🙏👪
1331289562275065859,@daniezabalac Que me salga trabajo.
1331289561482342401,@Herman_Cadena @amparocastro61 @ivanmarulanda @ClaudiaLopez Es claro q ese mequetrefe  @sergio_fajardo es el caball… 
1331289561192943624,"@RebelionPolombi @NoelValencia12 @Bogota @habitatbogota @BIDagua Hola buenas tardes, para este tipo de solicitudes… "
1331289539843862534,"@RebelionPolombi Hola buenas tardes, para este tipo de solicitudes debes comunicarte con la @Uaesp. Si tienes dudas… "
1331289534580076547,@Miguelnuver Papi. Avísame y voy pa' esa
1331289526694682624,Un día muy normal en 🇨🇴🤔🤔🤔🤔@MovNaranja3 
1331289526535385090,@Bibliaenlinea Amén 🙏🙏
1331289515206520835,"@RebelionPolombi Hola buenas tardes, para este tipo de solicitudes debes comunicarte con la @Uaesp. Si tienes dudas… "
1331289508449562625,@juanfelo81 @dona_pily @PoliciaColombia simple! la muchachita de la foto es la original representante de los vándal… 
1331289491009646597,@mabelgasca Hagámoslo. En esa Coronilla cabemos todos. 🙏🏼
1331289486500782082,"Cómo decía que era un bobote fracasado que solamente servía para hacer el ridículo y véalo subiendo fotos con el, tan raro 🤔"
1331289480544837632,El corazón me va como loco
1331289479433347072,LO QUE HACE EL LICOR....🤣🤣🤣🤣🤣 
1331289474123390977,"@RebelionPolombi @AguasDeBogota @habitatbogota @GobiernoBTA @Bogota @Alcaldiakennedy Hola buenas tardes, para este… "
1331289469979217920,"Hay asesinos por acción u omisión, intelectuales y materiales. "
1331289469748699137,@SiendoLuz25 Amén 🙏🙏
1331289462178000901,"Cule risa las presentaciones orales en clase... Se escucha el gato, el perro, la violencia intrafamiliar, de todo🤣"
1331289456830255105,@BetoSFernandez @Glodem53 @BetoSFernandez gracias por informar (denunciar) situación tan indignante.
1331289451365076993,@pxuuu_ Pues perdón :(
1331289442359840770,@MineroLR Y la parte sensurada? Que no vimos en youtube
1331289431198887937,Recuerdo que una vez iba super encartada llame a buscar ayuda y no la encontré y cuando llegue al lugar la persona… 
1331289406628573184,"A las patadas y con imposiciones no se consigue nada bueno. Puede que te hagan caso, pero al tiempo estás generando… "
1331289403914936325,@LevyRincon Jajajajajajaja me encanta! ❤️
1331289395962458112,Ambas cosas 
1331289382494629889,@ValeAlien2 Olé... yo soy tu Fav okey? Y si obvio ya estás bienvenida en este maravilloso lugar
1331289376144371717,"@Mariacaro_Nav - Doc es que el niño no come bien+ Pero le pasa dando dulces señora...- No, no es eso... Dígale qu… "
1331289369332887560,La historia de mi vida. 
1331289346541035527,"@AdrianMagnoli @CONMEBOL @FCFSeleccionCol Si la sede debe moverse de acuerdo al rival y contra Brasil ,debe ser en… "
1331289318724407298,@rayna2019 Hermosa 😘
1331289316388114432,Hey en serio tan difícil es encontrar pareja? Si yo soy la mera chimba ey😣
1331289313271754756,Error De. Alcalde. Fue la Seguridad Democrática del Dr. @AlvaroUribeVel .  https://t.co/jCZ2cYKrFq
1331289310491009025,Sigan haciendo famosos a gente estupida
1331289309341769733,"@BellaCiao2040 @Futbool_Fotos Y messi ni al betis, alavés ni al getafe y cuando los hace es de penalti."
1331289305684324355,@olimpiademac Muchas gracias 🌿💚💚
1331289296838549504,Acaba de publicar un video en Música Electrónica  20/20 
1331289293814452237,La canción que quería encontrar // como la busqué. 😂 
1331289292925247494,Porquería de Ser 
1331289262290055169,Y me gusta más de lo normal 
1331289254648033281,Claro pero pocos medios resaltan esta noticia sobre @ClaudiaLopez y se quedan con la abucheada de los desadaptados… 
1331289230589485060,@LaudEstereo seguimos en sintonía con música y músicos de colombia
1331289224784596996,@NestorJavierRa3 Gracias 🙏💪
1331289211836698631,"No es sino que el Jefe diga y listo , my president para 2022 ✅"
1331289204161212418,Bendito el lugar y el motivo de estar ahí. Bendita la coincidencia.
1331289160091570187,"Acaba de publicar un video en Sabanalarga, Atlantico "
1331289155989630977,En la ciudad cultura de Córdoba. 
